,route-collected,route,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
777,Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh?fromCityId=734&toCityId=833&fromCityName=Jammu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024&routeId=20111864,YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),24-Jul,21:20,05:10,07h 50m,569,50 Seats available,2.1
778,Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh?fromCityId=734&toCityId=833&fromCityName=Jammu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024&routeId=20111864,YUVI HOLIDAYS,A/C Seater / Sleeper (2+2),24-Jul,21:20,05:30,08h 10m,481,50 Seats available,2.1
779,Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh?fromCityId=734&toCityId=833&fromCityName=Jammu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024&routeId=20111864,Amit Travels,A/C Seater / Sleeper (2+1),24-Jul,16:00,23:50,07h 50m,INR 799,40 Seats available,1.7
780,Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh?fromCityId=734&toCityId=833&fromCityName=Jammu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024&routeId=20111864,Amit Travels,A/C Seater / Sleeper (2+1),24-Jul,16:00,23:40,07h 40m,INR 799,40 Seats available,1.7
781,Jammu (j and k) to Chandigarh,https://www.redbus.in/bus-tickets/jammu-to-chandigarh?fromCityId=734&toCityId=833&fromCityName=Jammu&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024&routeId=20111864,Baru travels,A/C Seater / Sleeper (2+2),24-Jul,21:45,04:50,07h 05m,INR 599,46 Seats available,No rating
782,Chandigarh to Hisar (Haryana),https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana?fromCityId=833&toCityId=215864&fromCityName=Chandigarh&toCityName=Hisar&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Jai Balaji Bus Service,AC Seater (2+2),24-Jul,16:50,21:30,04h 40m,INR 440,48 Seats available,4.0
783,Chandigarh to Hisar (Haryana),https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana?fromCityId=833&toCityId=215864&fromCityName=Chandigarh&toCityName=Hisar&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,20:00,00:10,04h 10m,647,28 Seats available,3.5
784,Chandigarh to Hisar (Haryana),https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana?fromCityId=833&toCityId=215864&fromCityName=Chandigarh&toCityName=Hisar&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Rathore Sonal Travels,A/C Seater/Sleeper (2+1),24-Jul,18:00,00:00,06h 00m,925,36 Seats available,2.3
785,Chandigarh to Kathgodam,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam?fromCityId=833&toCityId=77726&fromCityName=Chandigarh&toCityName=Kathgodam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Chandigarh Transport Undertaking (CTU) - 165946,HVAC Seater (2+3),24-Jul,19:10,07:40,12h 30m,INR 950.48,47 Seats available,4.3
786,Chandigarh to Kathgodam,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam?fromCityId=833&toCityId=77726&fromCityName=Chandigarh&toCityName=Kathgodam&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,23:30,09:10,09h 40m,832,27 Seats available,3.5
787,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1211,Ordinary 3+2 Non AC Seater,24-Jul,15:20,22:00,06h 40m,INR 304,37 Seats available,3.9
788,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1212,A/C Executive (2+3),24-Jul,16:00,21:58,05h 58m,INR 393,42 Seats available,2.1
789,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1216,Ordinary 3+2 Non AC Seater,24-Jul,16:30,01:45,09h 15m,INR 388,37 Seats available,3.9
790,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1234,Ordinary 3+2 Non AC Seater,24-Jul,16:45,23:55,07h 10m,INR 306,37 Seats available,3.9
791,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 44,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,17:00,22:10,05h 10m,INR 929,34 Seats available,3.9
792,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1215,Ordinary 3+2 Non AC Seater,24-Jul,17:00,23:05,06h 05m,INR 304,37 Seats available,3.9
793,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1229,Ordinary 3+2 Non AC Seater,24-Jul,17:15,00:30,07h 15m,INR 304,37 Seats available,3.9
794,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1217,Ordinary 3+2 Non AC Seater,24-Jul,17:30,23:15,05h 45m,INR 309,37 Seats available,3.9
795,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1232,Ordinary 3+2 Non AC Seater,24-Jul,17:30,02:30,09h 00m,INR 401,36 Seats available,3.9
796,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1218,Ordinary 3+2 Non AC Seater,24-Jul,18:00,23:55,05h 55m,INR 304,37 Seats available,3.9
797,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1233,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,18:00,23:25,05h 25m,INR 842,34 Seats available,3.9
798,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1219,Ordinary 3+2 Non AC Seater,24-Jul,18:30,00:25,05h 55m,INR 309,37 Seats available,3.9
799,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1345,Ordinary 3+2 Non AC Seater,24-Jul,18:40,00:10,05h 30m,INR 289,37 Seats available,3.9
800,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1220,Ordinary 3+2 Non AC Seater,24-Jul,19:00,01:00,06h 00m,INR 309,36 Seats available,3.9
801,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1221,Ordinary 3+2 Non AC Seater,24-Jul,19:30,01:30,06h 00m,INR 309,37 Seats available,3.9
802,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1222,Ordinary 3+2 Non AC Seater,24-Jul,19:45,01:43,05h 58m,INR 300,37 Seats available,3.9
803,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1223,Ordinary 3+2 Non AC Seater,24-Jul,20:00,01:30,05h 30m,INR 319,37 Seats available,3.9
804,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1224,Ordinary 3+2 Non AC Seater,24-Jul,20:15,03:15,07h 00m,INR 391,27 Seats available,3.9
805,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1228,Ordinary 3+2 Non AC Seater,24-Jul,20:30,03:15,06h 45m,INR 304,37 Seats available,3.9
806,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1214,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,21:00,03:00,06h 00m,INR 929,35 Seats available,3.9
807,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Chandigarh Transport Undertaking (CTU) - 165963,HVAC Seater (2+3),24-Jul,19:50,01:40,05h 50m,INR 438.9,47 Seats available,3.8
808,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,VE A/C Semi Sleeper (2+2),24-Jul,17:00,23:50,06h 50m,664,27 Seats available,4.9
809,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Zimindara Travels,AC Sleeper (2+1),24-Jul,17:10,22:30,05h 20m,INR 649,32 Seats available,4.1
810,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,A/C Seater/Sleeper (2+1),24-Jul,17:31,00:20,06h 49m,900,11 Seats available,4.3
811,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),24-Jul,18:20,23:30,05h 10m,INR 750,10 Seats available,3.9
812,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,New Pal Travels,A/C Sleeper (2+2),24-Jul,19:00,00:05,05h 05m,945,35 Seats available,3.5
813,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,22:50,02:40,03h 50m,647,38 Seats available,3.5
814,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,22:50,03:40,04h 50m,739,38 Seats available,3.5
815,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,23:00,03:50,04h 50m,924,38 Seats available,3.0
816,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Abhimanyu Tours and Travels,AshokLeyland Stile A/C,24-Jul,18:20,22:20,04h 00m,INR 800,22 Seats available,2.8
817,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,19:45,01:15,05h 30m,INR 488,27 Seats available,2.4
818,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Amit Travels,A/C Seater / Sleeper (2+1),24-Jul,20:00,01:15,05h 15m,INR 799,40 Seats available,1.7
819,Haridwar to Chandigarh,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh?fromCityId=802&toCityId=833&fromCityName=Haridwar&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Amit Travels,A/C Seater / Sleeper (2+1),24-Jul,20:00,01:30,05h 30m,INR 799,40 Seats available,1.7
820,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),24-Jul,20:00,04:50,08h 50m,684,20 Seats available,4.7
821,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),24-Jul,18:30,03:40,09h 10m,855,28 Seats available,5.0
822,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,16:00,01:30,09h 30m,438,30 Seats available,4.1
823,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),24-Jul,16:30,02:00,09h 30m,599,18 Seats available,4.4
824,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),24-Jul,19:30,04:30,09h 00m,684,30 Seats available,3.6
825,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),24-Jul,18:30,03:30,09h 00m,540,24 Seats available,4.1
826,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,A/C Seater/Sleeper (2+1),24-Jul,19:00,04:15,09h 15m,531,29 Seats available,2.7
827,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Travel Point,A/C Seater / Sleeper (2+2),24-Jul,14:30,23:30,09h 00m,485,44 Seats available,2.2
828,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),24-Jul,19:00,03:55,08h 55m,INR 860,10 Seats available,2.0
829,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,15:00,01:00,10h 00m,648,37 Seats available,2.2
830,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Gola Bus Service,A/C Seater/Sleeper (2+1),24-Jul,18:40,03:50,09h 10m,INR 399,35 Seats available,4.4
831,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,IntrCity SmartBus,AC Sleeper (2+1),24-Jul,19:15,04:20,09h 05m,INR 679,20 Seats available,4.3
832,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shiv Mohan Travels,AC Sleeper (2+1),24-Jul,19:00,04:15,09h 15m,890,36 Seats available,4.3
833,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Awadh Travels,A/C Sleeper (2+2),24-Jul,18:55,04:00,09h 05m,764,46 Seats available,4.0
834,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Moon Light Travels Katra,A/C Sleeper (2+1),24-Jul,19:30,05:05,09h 35m,899,36 Seats available,3.9
835,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Baru travels,A/C Seater / Sleeper (2+2),24-Jul,18:15,05:05,10h 50m,INR 599,38 Seats available,3.8
836,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),24-Jul,17:00,02:00,09h 00m,770,31 Seats available,4.4
837,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),24-Jul,18:30,03:50,09h 20m,462,41 Seats available,3.6
838,Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh?fromCityId=735&toCityId=833&fromCityName=Katra%20(jammu%20and%20kashmir)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Jamna Travels-Jammu,AshokLeyland Stile A/C,24-Jul,19:30,04:30,09h 00m,INR 699,18 Seats available,3.5
